    0.500661644861622873E-01    0.243974070275201655E+03    0.104120120875232855E+00    0.150094585139388801E+05    0.104097633134640752E+00    0.270398185850382688E+02    0.259754403350023722E+03    0.270027525589847664E+04
    0.500574084232914829E-01    0.249743856892314483E+03    0.107799585403568862E+00    0.150068335123284523E+05    0.107705611647965813E+00    0.286576408917345802E+02    0.266073795536314776E+03    0.270030958332667615E+04
    0.500524631367856160E-01    0.253520237421387321E+03    0.107353443943211294E+00    0.150053509527313417E+05    0.107249011676121817E+00    0.289745798095701090E+02    0.270161741882243177E+03    0.270031785340061288E+04
    0.500493401391415849E-01    0.250427394268308603E+03    0.982680639619300939E-01    0.150044147015913131E+05    0.981709605927957862E-01    0.261952250827923976E+02    0.266832726547800689E+03    0.270032346022884076E+04
    0.500275568568933071E-01    0.231786250382750666E+03    0.109267948087463013E+00    0.149978842378628087E+05    0.109182730656072383E+00    0.269586541869639831E+02    0.246913170470925820E+03    0.270032641852595816E+04
    0.500487040049020782E-01    0.249057394105807276E+03    0.109086860564139271E+00    0.150042239933440378E+05    0.108979027249017910E+00    0.289202413497526223E+02    0.265374375967493734E+03    0.270034525163232684E+04
    0.500631570355511424E-01    0.256006407069217005E+03    0.100871665275612934E+00    0.150085569029278558E+05    0.100823932161909310E+00    0.274882264010121027E+02    0.272635928906936556E+03    0.270034761347715357E+04
    0.500632054975055155E-01    0.256900453901548360E+03    0.101643532522948485E+00    0.150085714314562756E+05    0.101596168824049399E+00    0.277953655426955137E+02    0.273586749032173316E+03    0.270036129817920119E+04
    0.500135874610077302E-01    0.250722235653475565E+03    0.105310856639513964E+00    0.149936963183334919E+05    0.105212753775906137E+00    0.281053388517013261E+02    0.267128630732004353E+03    0.270040637789926950E+04
    0.500546067070855027E-01    0.236138564040943152E+03    0.109776367009444903E+00    0.150059935789404299E+05    0.109657569183263484E+00    0.275933072565060229E+02    0.251631578759430084E+03    0.270041709295459805E+04
    0.500661123828153448E-01    0.251284836680021499E+03    0.102873480685056140E+00    0.150094428937484499E+05    0.102851965236239379E+00    0.275171767206009150E+02    0.267541574508538133E+03    0.270045757286713069E+04
    0.500140617385193692E-01    0.244423673506497209E+03    0.102562529403973535E+00    0.149938385031544767E+05    0.102460487891968169E+00    0.266865331986659982E+02    0.260456823383503945E+03    0.270050859674207550E+04
    0.500485556688342256E-01    0.235632921545960414E+03    0.102902996622568840E+00    0.150041795233096436E+05    0.102789693954794245E+00    0.258101130810897494E+02    0.251096312169591130E+03    0.270053013385706663E+04
    0.500272408565106130E-01    0.237250892361366198E+03    0.102348702492469676E+00    0.149977895033313489E+05    0.102270054174844693E+00    0.258474713547151183E+02    0.252737436811418121E+03    0.270053350897424616E+04
    0.500365727260207865E-01    0.237801190664693820E+03    0.111180983142921561E+00    0.150005871274295405E+05    0.111153711189045379E+00    0.281429881641110029E+02    0.253189820322297976E+03    0.270057239081305488E+04
    0.500158948340394538E-01    0.256598409079575902E+03    0.103247333459867446E+00    0.149943880513661898E+05    0.103150275378743800E+00    0.282008947107629133E+02    0.273396213507097229E+03    0.270057455802000368E+04
    0.500223992487215247E-01    0.246991998756262092E+03    0.108634652702208456E+00    0.149963380258315756E+05    0.108530782231696293E+00    0.285623792669546859E+02    0.263173071082989736E+03    0.270063492942015546E+04
    0.500623513150866978E-01    0.250390936715842969E+03    0.106098654662709249E+00    0.150083153540093845E+05    0.106039112893500778E+00    0.282783338082296574E+02    0.266678332518970535E+03    0.270069291984831898E+04
    0.500193546397344618E-01    0.254243180409109129E+03    0.105757145803500985E+00    0.149954252750196811E+05    0.105655081447280516E+00    0.286220321917551566E+02    0.270900668474113104E+03    0.270069897783140641E+04
    0.500228664516291777E-01    0.242841450595516676E+03    0.100855063635410747E+00    0.149964780897396613E+05    0.100757006951233158E+00    0.260703509164259621E+02    0.258744793094579791E+03    0.270073227905451677E+04
    0.500247776082779691E-01    0.259583867389159593E+03    0.985780537565345560E-01    0.149970510400890234E+05    0.985016113924096770E-01    0.272385044501496694E+02    0.276528516286268712E+03    0.270074189796801375E+04
    0.500264102553211812E-01    0.236620353766282449E+03    0.110190797356572348E+00    0.149975404953591496E+05    0.110099101833236568E+00    0.277539594504305107E+02    0.252081615456486702E+03    0.270075582769632229E+04
    0.500602072597953890E-01    0.237769647519662641E+03    0.107742667798728667E+00    0.150076725824035057E+05    0.107657179451845691E+00    0.272692600951007549E+02    0.253297181237207724E+03    0.270077660914652733E+04
    0.500217700616346003E-01    0.254469759269131146E+03    0.989312094688652444E-01    0.149961494002882373E+05    0.988402872751086709E-01    0.267976925530147021E+02    0.271121152030112171E+03    0.270080998644450619E+04
    0.500656987379025017E-01    0.246589465540558422E+03    0.104785480668149730E+00    0.150093188861233066E+05    0.104758022377826554E+00    0.275055531444088537E+02    0.262562737631736468E+03    0.270083307240721660E+04
    0.500376529049550087E-01    0.261024351522861252E+03    0.976727078096912005E-01    0.150009109569272969E+05    0.976429027871853622E-01    0.271379232481077288E+02    0.277930320314783842E+03    0.270085154958666908E+04
    0.500256162111695352E-01    0.260343190278685597E+03    0.103913957275756752E+00    0.149973024469111715E+05    0.103838067652515922E+00    0.287970945655741559E+02    0.277326949707315976E+03    0.270085204034982507E+04
    0.500286358681841098E-01    0.253171101723075509E+03    0.981673223220966840E-01    0.149982077173098678E+05    0.981107265780211124E-01    0.264538818340981301E+02    0.269632921463088621E+03    0.270086516001177370E+04
    0.500391931356390651E-01    0.257939886033615210E+03    0.106154388061119140E+00    0.150013727064699633E+05    0.106106932328389289E+00    0.291463605856754810E+02    0.274688561304088012E+03    0.270090824547640113E+04
    0.500446368285530768E-01    0.235366307006609702E+03    0.102929669622912862E+00    0.150030046845492379E+05    0.102831549390703422E+00    0.257883826241308931E+02    0.250782787742983402E+03    0.270090856225564994E+04
    0.500552484717988744E-01    0.234795098812070535E+03    0.105244683019613261E+00    0.150061859751613247E+05    0.105131498023192299E+00    0.263043707236714148E+02    0.250204469814256782E+03    0.270095399603378610E+04
    0.500564065689859325E-01    0.260450584166626015E+03    0.999113329983957049E-01    0.150065331639636570E+05    0.998274976044774415E-01    0.276990776236769953E+02    0.277469417629022530E+03    0.270095713392026482E+04
    0.500155500637812639E-01    0.248121802620685060E+03    0.101413944573103265E+00    0.149942846918430605E+05    0.101312557228421543E+00    0.267868147164372914E+02    0.264397775056088506E+03    0.270107237860422265E+04
    0.500613951845691740E-01    0.249547080423495260E+03    0.106383409008434640E+00    0.150080287132913436E+05    0.106315493536090142E+00    0.282588154952801105E+02    0.265801479684494893E+03    0.270108932085378956E+04
    0.500219986097743888E-01    0.239288662553307347E+03    0.109148738734576867E+00    0.149962179172968335E+05    0.109036080836269686E+00    0.278016786034450796E+02    0.254976869951814592E+03    0.270119754749861113E+04
    0.500454425367622413E-01    0.235987449504465275E+03    0.102827744129671508E+00    0.150032462297936981E+05    0.102726028672591410E+00    0.258307332348629970E+02    0.251452660719424472E+03    0.270121435894343313E+04
    0.500294211756422552E-01    0.236430600994137677E+03    0.110305192275842900E+00    0.149984431465630623E+05    0.110240053254889336E+00    0.277601133947690606E+02    0.251815130482421580E+03    0.270125072227591500E+04
    0.500498536269484290E-01    0.232595998078676303E+03    0.106173720712432043E+00    0.150045686413630847E+05    0.106051339540568210E+00    0.262870206355025573E+02    0.247870708181360470E+03    0.270126151397722060E+04
    0.500278764174621332E-01    0.238275307955318823E+03    0.102212038648757567E+00    0.149979800397111976E+05    0.102139145393236500E+00    0.259244112702347778E+02    0.253814648344918055E+03    0.270128979977304743E+04
    0.500332928933921450E-01    0.264537723886126003E+03    0.100519797543216438E+00    0.149996038583439840E+05    0.100506076927165455E+00    0.283056504720013109E+02    0.281631234024921582E+03    0.270131955369584239E+04
    0.500641912670530126E-01    0.247977567685127809E+03    0.105188672260314614E+00    0.150088669577319670E+05    0.105145519434380552E+00    0.277656494330637784E+02    0.264068783743008908E+03    0.270131987782033502E+04
    0.500317701627819994E-01    0.250130546772322162E+03    0.985486567979455691E-01    0.149991473551914532E+05    0.985178103890794049E-01    0.262389414156386955E+02    0.266337034004434770E+03    0.270136431526521756E+04
    0.500230276563688805E-01    0.258153359454836902E+03    0.992242845593410000E-01    0.149965264177047884E+05    0.991394554684626450E-01    0.272668982516691969E+02    0.275035787949663472E+03    0.270138674999639443E+04
    0.500508127303223097E-01    0.233419487437299267E+03    0.105637505264742054E+00    0.150048561733210281E+05    0.105515792058495081E+00    0.262471160425900472E+02    0.248750594868674824E+03    0.270138932022850076E+04
    0.500598828812165442E-01    0.257199623723448553E+03    0.100903513894625929E+00    0.150075753361520347E+05    0.100833123563139768E+00    0.276251315666834358E+02    0.273968816897605166E+03    0.270141967091122388E+04
    0.500174899269229811E-01    0.256445245274498916E+03    0.101133128998162070E+00    0.149948662481824740E+05    0.101036564548649330E+00    0.276091196809074333E+02    0.273258694060342691E+03    0.270144887269328774E+04
    0.500455379506276818E-01    0.241772363796798231E+03    0.100539094264061463E+00    0.150032748341509396E+05    0.100443910794360478E+00    0.258749350283705830E+02    0.257605810284951133E+03    0.270145720880312410E+04
    0.500519533979366660E-01    0.260974849264525062E+03    0.103027428436172977E+00    0.150051981368689012E+05    0.102932526274855801E+00    0.286202980698590110E+02    0.278049117277425012E+03    0.270146554311394721E+04
    0.500452002708464544E-01    0.248246444467053237E+03    0.988671367917934307E-01    0.150031736002993239E+05    0.987798026315534899E-01    0.261242407903098695E+02    0.264469457260941454E+03    0.270148267456348913E+04
    0.500345405776783866E-01    0.254884309647517313E+03    0.107042085645322999E+00    0.149999779046829408E+05    0.107041173917411178E+00    0.290397961271613525E+02    0.271295568465713359E+03    0.270148730336201152E+04
    0.500628760595352371E-01    0.253929502396791861E+03    0.102559849514419807E+00    0.150084726684374018E+05    0.102508154208493449E+00    0.277198208474763135E+02    0.270415764106886513E+03    0.270149354839878379E+04
    0.500572669656194208E-01    0.254991405716406803E+03    0.995905854579399591E-01    0.150067911043852473E+05    0.995067096126511924E-01    0.270325742274787295E+02    0.271665843767803892E+03    0.270152505168755260E+04
    0.500582409783248417E-01    0.258870586511222484E+03    0.101416434250440474E+00    0.150070831060483379E+05    0.101337866914566921E+00    0.279459616915221396E+02    0.275770178931060741E+03    0.270154222258396339E+04
    0.500354614366741862E-01    0.264200163792201408E+03    0.101366283580763022E+00    0.150002539712647649E+05    0.101357259975235953E+00    0.285075749873790656E+02    0.281258342957812374E+03    0.270154227195855947E+04
    0.500224358403505084E-01    0.235166287496771588E+03    0.106149025930291185E+00    0.149963489957259662E+05    0.106037217492802552E+00    0.265726960410970641E+02    0.250597824701508500E+03    0.270155511021869461E+04
    0.500408827697177427E-01    0.232564416676130321E+03    0.105144019137907371E+00    0.150018792460235218E+05    0.105069512439953924E+00    0.260285208840562667E+02    0.247726674271295224E+03    0.270157101713315114E+04
    0.500162467201419811E-01    0.243099535530445479E+03    0.106823680084924363E+00    0.149944935441657890E+05    0.106711267642931873E+00    0.276425525873000488E+02    0.259040616777182322E+03    0.270159277097858512E+04
    0.500487956148834984E-01    0.262880531081062770E+03    0.997106129865353852E-01    0.150042514573255503E+05    0.996219844136730787E-01    0.279013485043319562E+02    0.280072201618406098E+03    0.270159865733738934E+04
    0.500374599235231809E-01    0.260839806402213981E+03    0.981198208968875329E-01    0.150008531025495085E+05    0.980915633790422209E-01    0.272428229042581265E+02    0.277728501471500635E+03    0.270160433962440948E+04
    0.500224044822525360E-01    0.258578338479566355E+03    0.997493583752484536E-01    0.149963395948046946E+05    0.996623501307725007E-01    0.274555142552740143E+02    0.275485318369957270E+03    0.270166145290589657E+04
    0.500587236830643961E-01    0.258161459957698469E+03    0.102008406878120614E+00    0.150072278172887090E+05    0.101931348501250199E+00    0.280319939366526931E+02    0.275008565557325824E+03    0.270167267479906150E+04
    0.500366998257855550E-01    0.235810913332147976E+03    0.110553436069669400E+00    0.150006252309804404E+05    0.110524187746643451E+00    0.277502124426030505E+02    0.251078184860452012E+03    0.270167455620403643E+04
    0.500357214977995013E-01    0.236594642716850586E+03    0.102612096513625017E+00    0.150003319356287575E+05    0.102597333828017778E+00    0.258423679213952511E+02    0.251881476420375520E+03    0.270167961416340313E+04
    0.500349473843572368E-01    0.262704470484340447E+03    0.102799369089754358E+00    0.150000998622571296E+05    0.102795672552657605E+00    0.287466112332981218E+02    0.279648068050457312E+03    0.270169327745795590E+04
    0.500558719299641214E-01    0.236681868715590781E+03    0.108281326190346805E+00    0.150063728832171400E+05    0.108169050233333688E+00    0.272804081495787472E+02    0.252201605641647177E+03    0.270173464085365913E+04
    0.500459023963370012E-01    0.232262020600619252E+03    0.108855298284999777E+00    0.150033840922259660E+05    0.108741782311946894E+00    0.269134754143357640E+02    0.247498935939170451E+03    0.270175494338334511E+04
    0.500300654832535330E-01    0.240432945872433947E+03    0.101338621557991532E+00    0.149986363051255321E+05    0.101286775756365993E+00    0.259351689101769622E+02    0.256056812120874611E+03    0.270176474482484809E+04
    0.500591962426683579E-01    0.238223258205998377E+03    0.105377839683704011E+00    0.150073694870939216E+05    0.105287408001473390E+00    0.267214577697079712E+02    0.253795380444108105E+03    0.270177953731899152E+04
    0.500282471301743067E-01    0.247317346973215308E+03    0.108789530909924922E+00    0.149980911765864148E+05    0.108720527835906258E+00    0.286381342547600184E+02    0.263410552034699833E+03    0.270178623282642639E+04
    0.500589014391337600E-01    0.253060688060215369E+03    0.105403869788252280E+00    0.150072811072176282E+05    0.105322001644469643E+00    0.283913153823237785E+02    0.269566804077299651E+03    0.270178867696063753E+04
    0.500350622140466744E-01    0.232234504890228550E+03    0.105935103404503503E+00    0.150001342873319827E+05    0.105928574466780459E+00    0.261883519209649371E+02    0.247226511380814316E+03    0.270182420571816283E+04
    0.500465123226340458E-01    0.260087429381474692E+03    0.104226434675734156E+00    0.150035669435297368E+05    0.104137582985141808E+00    0.288557168152149757E+02    0.277092246507507923E+03    0.270183095848413268E+04
    0.500472342310892548E-01    0.262714485774341426E+03    0.102014711064733768E+00    0.150037833662400008E+05    0.101927341539122002E+00    0.285285088148102872E+02    0.279890639587224030E+03    0.270184569103785543E+04
    0.500202017659750336E-01    0.257781365108178022E+03    0.102917108497190740E+00    0.149956792370776075E+05    0.102821585003347121E+00    0.282402536300163618E+02    0.274652969306951093E+03    0.270184749724636686E+04
    0.500428402126965460E-01    0.233332726082229499E+03    0.104889966639695020E+00    0.150024660726655220E+05    0.104800051961063470E+00    0.260516949411842020E+02    0.248584752141756923E+03    0.270190635128270424E+04
    0.500236259910363384E-01    0.242931621010316832E+03    0.101399193548845606E+00    0.149967057939254664E+05    0.101303815735329011E+00    0.262207299126194222E+02    0.258832598972628034E+03    0.270199398830342898E+04
    0.500609369085082273E-01    0.254334520295261342E+03    0.103450339434209282E+00    0.150078913255846019E+05    0.103383486171640851E+00    0.280055411909893763E+02    0.270889889943289404E+03    0.270201765087271269E+04
    0.500422323160894245E-01    0.257481382400218251E+03    0.981228052608792561E-01    0.150022838298474708E+05    0.980572782769544432E-01    0.268931338777138862E+02    0.274259436426090872E+03    0.270202590854384152E+04
    0.500517850874738213E-01    0.243542570437641444E+03    0.109153870149265614E+00    0.150051476786615058E+05    0.109038343003439092E+00    0.282968616306173395E+02    0.259512946099381281E+03    0.270203334189190991E+04
    0.500440322918330599E-01    0.258225517619030484E+03    0.982337156734927053E-01    0.150028234489999995E+05    0.981587087436977396E-01    0.270013778218353764E+02    0.275078779737605259E+03    0.270203621692902561E+04
    0.500282340213784038E-01    0.235648872130089700E+03    0.109428728636436698E+00    0.149980872466682722E+05    0.109352164486323913E+00    0.274482278355935883E+02    0.251007631760470417E+03    0.270203984483788236E+04
    0.500216586135039110E-01    0.243227810623116284E+03    0.108333752571618147E+00    0.149961159889792161E+05    0.108224429636575803E+00    0.280480534230631839E+02    0.259165638638616485E+03    0.270204823001483965E+04
    0.500405985331385181E-01    0.248190506503689534E+03    0.108979836614762710E+00    0.150017940340407895E+05    0.108914417318280526E+00    0.287898581657026362E+02    0.264334684742149932E+03    0.270205408033969888E+04
    0.500359656596705282E-01    0.257879022448173373E+03    0.105535457142867287E+00    0.150004051335162203E+05    0.105519971016257236E+00    0.289694229983228091E+02    0.274539717167469178E+03    0.270205671024640151E+04
    0.500565760546168720E-01    0.244979145430981816E+03    0.101205781662791594E+00    0.150065839744775167E+05    0.101110474644814846E+00    0.263912301657206072E+02    0.261013809483427281E+03    0.270205761813012214E+04
    0.500621598641782517E-01    0.251250813226510587E+03    0.102043403995679724E+00    0.150082579584709347E+05    0.101984995759806754E+00    0.272902938696871580E+02    0.267591263463507630E+03    0.270206820384527691E+04
    0.500271943209628644E-01    0.250737078066758471E+03    0.107606470309544816E+00    0.149977755523251089E+05    0.107532094969300648E+00    0.287196782441358955E+02    0.267080058770686776E+03    0.270208142147199715E+04
    0.500420129739959779E-01    0.263606398060614822E+03    0.100022630693758413E+00    0.150022180727421564E+05    0.999602090819829425E-01    0.280658851967593712E+02    0.280770573156174294E+03    0.270209327868906985E+04
    0.500201597969551631E-01    0.257822195270103521E+03    0.101696234381812287E+00    0.149956666550819791E+05    0.101601808724535309E+00    0.279096598287866939E+02    0.274696486008983129E+03    0.270211398493898787E+04
    0.500610993486907269E-01    0.254188630781511904E+03    0.101991530518661083E+00    0.150079400239262050E+05    0.101926671557673917E+00    0.275945904278924807E+02    0.270729829652864055E+03    0.270211898165424645E+04
    0.500432768935238637E-01    0.263107486350170689E+03    0.996145499876213841E-01    0.150025969862841030E+05    0.995450371120052552E-01    0.278988445091286970E+02    0.280263540187721333E+03    0.270212409113611830E+04
    0.500191212898813270E-01    0.252966599682664906E+03    0.100574745433003224E+00    0.149953553184936554E+05    0.100476484860783435E+00    0.270836518936496944E+02    0.269552143779470555E+03    0.270213765153865370E+04
    0.500389330704981150E-01    0.233116449159797298E+03    0.105175588480762167E+00    0.150012947409021344E+05    0.105120819666024573E+00    0.260985552502483564E+02    0.248271991534741659E+03    0.270214239145900456E+04
    0.500541059390246165E-01    0.247122867673652138E+03    0.108065846980476915E+00    0.150058434524526019E+05    0.107957831325954726E+00    0.284295431944965955E+02    0.263339332082912051E+03    0.270216674583203849E+04
    0.500374479602635411E-01    0.253162716877613065E+03    0.983261532386783821E-01    0.150008495160544717E+05    0.982962101511526964E-01    0.264977319336061896E+02    0.269570229542521759E+03    0.270217503316072089E+04
    0.500310658891931631E-01    0.255405094762496105E+03    0.106269934848565520E+00    0.149989362192811714E+05    0.106231043673759837E+00    0.288892682361727253E+02    0.271947513994994949E+03    0.270219154564586188E+04
    0.500481639917807752E-01    0.252471523292827840E+03    0.107271683070140442E+00    0.150040621014830303E+05    0.107169666309720732E+00    0.288307123995540486E+02    0.269019335342830914E+03    0.270220010217618028E+04
    0.500494253979724829E-01    0.261526116117405252E+03    0.998167187688718816E-01    0.150044402615458021E+05    0.997261677312347022E-01    0.277871804367228137E+02    0.278634796351647424E+03    0.270220076541396520E+04
    0.500388683601287604E-01    0.231860224010075598E+03    0.108302459123192252E+00    0.150012753412214333E+05    0.108246179819707258E+00    0.267287744284597970E+02    0.246925798887117566E+03    0.270221110417457976E+04
    0.500177895878530232E-01    0.240617786610345490E+03    0.104794604174435799E+00    0.149949560842692827E+05    0.104680881736318038E+00    0.268413686635677173E+02    0.256411373484403498E+03    0.270221465636813855E+04
    0.500250936210608343E-01    0.259638325544080885E+03    0.999260843765768098E-01    0.149971457783379537E+05    0.998501119157484962E-01    0.276171109724386667E+02    0.276585678699503376E+03    0.270223035980825398E+04
    0.500431045586811896E-01    0.240037372267621691E+03    0.110200883483107664E+00    0.150025453215980542E+05    0.110109712790104411E+00    0.281574241027749572E+02    0.255721528912256645E+03    0.270223832780484281E+04
    0.500355576479896147E-01    0.257208051102877278E+03    0.982522600791241180E-01    0.150002828146915199E+05    0.982420148133190674E-01    0.269000885432770360E+02    0.273814503849427183E+03    0.270225205479239230E+04
    0.500471864347900031E-01    0.233220348253230696E+03    0.108579501553281887E+00    0.150037690372699544E+05    0.108461695277423054E+00    0.269552381661024576E+02    0.248523113133686650E+03    0.270225656070147261E+04
    0.500409646470667616E-01    0.251414936222991571E+03    0.107966543857469469E+00    0.150019037922352509E+05    0.107900412349516500E+00    0.288930424814319409E+02    0.267775088642294804E+03    0.270226279590421382E+04
    0.500176873619354867E-01    0.248956790930006548E+03    0.105889810649112251E+00    0.149949254377101661E+05    0.105782480615875571E+00    0.280635361227058873E+02    0.265294744075931419E+03    0.270228043179120459E+04
    0.500169388832511774E-01    0.253177225845787092E+03    0.101992433188699869E+00    0.149947010494456445E+05    0.101892805480821386E+00    0.274904696227887690E+02    0.269797945920363532E+03    0.270228104433238786E+04
    0.500337141120919399E-01    0.242746151999660924E+03    0.109834116754829639E+00    0.149997301365333442E+05    0.109821832913323855E+00    0.283784060227706370E+02    0.258404046535702093E+03    0.270229042707510962E+04
    0.500585002661532996E-01    0.242014398275937680E+03    0.102980063890286369E+00    0.150071608385837608E+05    0.102890253706482082E+00    0.265295189957618476E+02    0.257842876658107514E+03    0.270229598017790522E+04
    0.500418916397439295E-01    0.232385482154133797E+03    0.108728471057294773E+00    0.150021816976484970E+05    0.108642212295947102E+00    0.268950328902549352E+02    0.247556012730958116E+03    0.270230176923690487E+04
    0.500626269344937036E-01    0.245310654922638065E+03    0.104625013121204744E+00    0.150083979826288578E+05    0.104566268466176213E+00    0.273195424974627343E+02    0.261265347785645815E+03    0.270231550068296565E+04
    0.500540012259234127E-01    0.237941519511906080E+03    0.108662486409284678E+00    0.150058120602546023E+05    0.108545084820177398E+00    0.275219838869464262E+02    0.253553479022482435E+03    0.270232797030247548E+04
    0.500162452640018212E-01    0.243653320243976680E+03    0.105582653941556609E+00    0.149944931076259454E+05    0.105472053638756821E+00    0.273863239993755805E+02    0.259654790577740187E+03    0.270232837723324246E+04
    0.500408952065370671E-01    0.245447562591019931E+03    0.997184000194995673E-01    0.150018829744881623E+05    0.996548562423798662E-01    0.260526589381310458E+02    0.261428894892647747E+03    0.270234763500377449E+04
    0.500535350780723781E-01    0.253962872674763105E+03    0.993926391993886355E-01    0.150056723126445504E+05    0.992975631524258689E-01    0.268697028671646798E+02    0.270597807379407413E+03    0.270235074430246823E+04
    0.500381508571602213E-01    0.247983225497574153E+03    0.991479225298757261E-01    0.150010602392428882E+05    0.991095519825294785E-01    0.261719095956977377E+02    0.264070506547251739E+03    0.270235437453388158E+04
    0.500412806783787495E-01    0.257729595278321938E+03    0.982909755537052093E-01    0.150019985360390529E+05    0.982315321889301596E-01    0.269651257570537766E+02    0.274505804360165655E+03    0.270235602198489323E+04
    0.500209572637092259E-01    0.237754627964821196E+03    0.105481988370252258E+00    0.149959057296003539E+05    0.105368592509627074E+00    0.266954836428361482E+02    0.253353328605932518E+03    0.270235981960923391E+04
    0.500344647398107273E-01    0.258631879380178987E+03    0.984463171460199377E-01    0.149999551690621811E+05    0.984446684193402560E-01    0.271017014394225022E+02    0.275298823944214234E+03    0.270236509319925335E+04
    0.500523069700600856E-01    0.236618968428599175E+03    0.108798137321117622E+00    0.150053041351248285E+05    0.108676498992177240E+00    0.274029048088911047E+02    0.252151155613355030E+03    0.270237031689774221E+04
